STORE_ID,STORE_NAME,PROD_NAME,PROD_DESCRIPTION,PROD_BRAND,PROD_IMAGE_URL,PROD_CATEGORY,PROD_PRICE,PROD_RATINGS,PROD_REVIEWS,PROD_POPULARITY,PROD_LINK
303,VITALIA GmbH,Bauckhof Wunderbrödchen Protein 350g,"Frisch gebackene Brötchen im Handumdrehen: Wasser und Magerquark zugeben, quellen lassen, formen und ab in den Ofen! Leckere Brötchen – ohne Gehzeit, in ca. 40 Minuten. In gewohnter Bauckhof Qualität, glutenfrei und mit Hafer aus bio-dynamischem Anbau! Dieses Produkt ist bei der Deutschen Zöliakie-Gesellschaft registriert. Für uns als Mühle, mit regionalen Wurzeln und enger Verbundenheit mit unseren Landwirten, spielt Hafer eine wichtige Rolle. So ist Hafer auch die Basis unseres beliebten Bauckhof Wunderbrøds. Und das gibt es jetzt auch in Klein! Für das gemütliche Frühstück oder Abendbrot, für den schnellen Snack unterwegs oder die Picknick-Tafel. Mit unseren Wunderbrødchen Protein ist bewusster Genuss jetzt besonders lecker und dabei noch schnell und einfach in der Zubereitung. Hol auch du dir die Extra- Portion Eiweiß bei reduziertem Kohlenhydratgehalt auf den Esstisch. Lass dich auch von unserem Wunderbrødchen Protein begeistern!",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637015323_bauckhof_wunderbrodchen-protein_350g.jpg,"Backmischungen, Backen","3,79 €",,,,https://www.vitalia-reformhaus.de/bauckhof-wunderbrodchen-protein-350g.html
303,VITALIA GmbH,Bauckhof Wunderbrödchen Hafer 350g,"Frisch gebackene Brötchen im Handumdrehen: Wasser dazugeben, quellen lassen, formen und ab in den Ofen! Leckere Brötchen – ohne Gehzeit, in ca. 40 Minuten. In gewohnter Bauckhof Qualität, glutenfrei und mit Hafer aus bio-dynamischem Anbau!Dieses Produkt ist bei der Deutschen Zöliakie-Gesellschaft registriert. Unser Wunderbrødchen Hafer ist Hafer-Genuss pur – feinkernig und innen saftig, dabei mild im Geschmack. Du kannst es herzhaft belegen oder süß, je nachdem wie du dein Brötchen am liebsten isst. Für das gemütliche Frühstück oder Abendbrot, für den schnellen Snack unterwegs oder die Picknick-Tafel.",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637015224_bauckhof_wunderbr_dchen-hafer_350g.jpg,"Backmischungen, Backen","3,79 €",,,,https://www.vitalia-reformhaus.de/bauckhof-wunderbrodchen-hafer-350g.html
303,VITALIA GmbH,Bauckhof Wunderbrödchen Weltmeister 350g,"Frisch gebackene Brötchen im Handumdrehen: Wasser dazugeben, quellen lassen, formen und ab in den Ofen! Lecker saatige Brötchen – ohne Gehzeit, in ca. 40 Minuten. In gewohnter Bauckhof Qualität, glutenfrei und mit Hafer und Saaten aus bio-dynamischem Anbau! Einfach meisterlich gut – die Kombination aus Sonnenblumenkernen, Sesam und Mohn im locker saftigen Brötchen. Unsere Wunderbrødchen Weltmeister bringen mehr Abwechslung in deinen Brötchenalltag.",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637015286_bauckhof_wunderbroedchen-weiltmeister_350g.jpg,"Backmischungen, Backen","3,79 €",,,,https://www.vitalia-reformhaus.de/bauckhof-wunderbrodchen-weltmeister-350g.html
303,VITALIA GmbH,Bauckhof Wunderbrödchen Original 350g,"Für uns als Mühle, mit regionalen Wurzeln und enger Verbundenheit mit unseren Landwirten, spielt Hafer eine wichtige Rolle. So ist Hafer auch die Basis unseres beliebten Bauckhof Wunderbrøds. Und das gibt es jetzt auch in Klein! Für das gemütliche Frühstück oder Abendbrot, für den schnellen Snack unterwegs oder die Picknick-Tafel. Dieses Produkt ist bei der Deutschen Zöliakie-Gesellschaft registriert.",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637015309_bauckhof_wunderbroedchen-original_350g.jpg,"Backmischungen, Backen","3,79 €",,,,https://www.vitalia-reformhaus.de/bauckhof-wunderbrodchen-original-350g.html
303,VITALIA GmbH,Bauckhof Schneller Käsekuchen glutenfrei 485 g,"Der Käsekuchen gelingt auch vegan. Zubereitung in nur 10 Minuten.Die Baukhof Käsekuchen-Fertigmischung basiert auf einem schottischen Rezept mit Haferflocken- statt Teigboden. Dafür wird Hafer verwendet, der biologisch und unter glutenfreien Bedingungen möglichst regional angebaut und dann in glutenfreien Flockenmühle sorgfältig vermahlen wird. Die Süße kommt aus Rübenzucker, der aus deutscher Bio-Landwirtschaft stammt.",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637821498_backhof_k_sekuchen_glf_485g.jpg,"Backmischungen, Backen","3,49 €",,,,https://www.vitalia-reformhaus.de/baukhof-schneller-kasekuchen-glutenfrei-485-g.html
303,VITALIA GmbH,Bauckhof Cheesecake Brownies Backmischung glutenfrei 350g,"Brownies oder doch lieber Cheesecake? Kannst du dich beim Backen manchmal auch nicht entscheiden? Dann sind unsere Cheesecake Brownies die perfekte Kombination für dich. Saftiger Brownie-Teig trifft hier auf cremigen Käsekuchenbelag und lässt die Herzen aller Kuchen- und Dessertliebhaber höher schlagen. Auch vegan ein Genuss und natürlich glutenfrei. Torte selber machen kann jetzt jeder – mit unseren neuen Backmischungen für Torten und kleine Kuchen. Herrliche Tortenkreationen und saftige Mini-Kuchen gelingen damit im Handumdrehen, egal ob klassisch oder vegan. In demeter-Qualität und glutenfrei",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637013329_bauckhof_cheesecake-brownies-backmischung_350g.jpg,"Backmischungen, Backen","3,99 €",,,,https://www.vitalia-reformhaus.de/bauckhof-cheesecake-brownies-backmischung-glutenfrei-350g.html
303,VITALIA GmbH,Bauckhof Schnellbrot 5-Korn 475 g,"Schnellbrot 5-Korn ist unsere neueste glutenfreie Brotbackmischung. Bereits seit 2006 vermahlen wir in unserer eigenen glutenfreien Mühle beste Bio-Rohstoffe für Brotbackmischungen. Die glutenfreie Qualität stellen wir mit umfangreichen Analysen im Mühlenlabor sicher. Bei einer Glutenempfindlichkeit ist eine pestizidfreie Ernährung besonders wichtig und kann zur Gesamtentlastung beitragen. Das neue Schnellbrot 5-Korn kombiniert die besten Eigenschaften der bekannten Schnellbrote mit neuen Ideen. Herausgekommen ist ein harmonischer Mix aus Reis, Mais, Hirse, Quinoa und Buchweizen, abgerundet durch einen dezenten Buchweizensauerteig. Natürlich gewohnt glutenfrei und dieses Mal ganz bewusst ohne Hafer oder Saaten. Ein köstliches, feines Brot. Ganz wichtig: Wo Schnellbrot draufsteht ist auch Schnellbrot drin, die Zubereitung ist einfach und zeitsparend. Nur Wasser hinzugeben, es wird keine Hefe benötigt, und nach 60 Minuten erfüllt der Duft nach frischgebackenem Brot die Küche. Die Bauckhof Mühle ist in der Heideregion Uelzen zuhause und wurde 1969 von Bio-Landwirten gegründet um Bio-Getreide aus der Region zu vermarkten. Unser Ziel: 100 % Bio-Landwirtschaft. Gut für die Schmetterlinge, gut für das Klima, gut für uns alle.",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637001678_bauchhof_brotbackmmischung-schnellbrot-5korn_475g.jpg,"Backmischungen, Backen","4,49 €",,,,https://www.vitalia-reformhaus.de/bauckhof-schnellbrot-5-korn-475-g.html
303,VITALIA GmbH,Bauckhof Schnellbrot mit Saaten 500 g,"Aus dem vielfach geäußerten Wunsch, ein richtig gutes, schnelles Brot selber backen zu wollen, ist unsere beliebte Schnellbrot-Backmischung mit Saaten entstanden. Die schmeckt einfach wunderbar und ist unfassbar unkompliziert und schnell gemacht. Ihr gebt einfach nur Wasser dazu, rührt, backt, und nach einer Stunde konntet ihr nicht nur ein schnelles Brot backen, sondern habt auch noch diesen unvergleichbar heimeligen Geruch von frisch Gebackenem im Haus. Himmlisch! Gut zu wissen: Das Bauckhof Schnellbrot ist ein glutenfreies Reisbrot mit ganzen 12 % Saaten. Mit viel Wissen und Erfahrung vermahlen unsere Müller die meisten Getreidesorten für das Bauckhof Schnellbrot glutenfrei in unserer eigenen Mühle. Jede Charge analysieren wir in unserem eigenen Labor. Unsere Schnellbrot Backmischung glutenfrei ist übrigens der Klassiker unter den glutenfreien Schnellbroten. Mit seinen kernigen Zutaten und der Kombination aus Vollkorn-Reismehl und Quinoa-Sauerteig hat es einen ganz typischen Brotgeschmack.",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637823126_bauckhof_brotbackmischung-schnellbrot_500g.jpg,"Backmischungen, Backen","4,49 €",,,,https://www.vitalia-reformhaus.de/bauckhof-schnellbrot-mit-saaten-500-g.html
303,VITALIA GmbH,Bauckhof Schwarzbrot  500 g,"Schwarzbrot selber backen, ist gar nicht schwer. Jedenfalls nicht, wenn es ein Bauckhof Schwarzbrot ist. Ihr gebt einfach nur Wasser und Hefe zur Schwarzbrot-Backmischung, dann backt sich das Brot quasi von selbst und ist dabei sooo kernig und einfach nur lecker. Denn Bauckhof Schwarzbrot enthält über 40 % Saaten: viele Sonnenblumenkerne, kombiniert mit geschroteter und ganzer Leinsaat. Für den typischen Schwarzbrot-Geschmack sorgt ein Buchweizensauerteig. Die Basis des Brots ist unser Vollkorn-Reismehl. Das sorgt dafür, dass unser Schwarzbrot glutenfrei ist. Übrigens: Damit die Brotmischung glutenfrei bleibt, verarbeiten unsere Müller die Getreidesorten mit viel Wissen und Erfahrung in unserer Mühle für glutenfreie Rohstoffe. Anschließend wird jede Charge in unserem eigenen Labor analysiert. So können wir wirklich sicher sein, ein garantiert glutenfreies Brot als Backmischung anbieten zu können. Deshalb ist die Schwarzbrot-Backmischung auch bei der Deutschen Zöliakie Gesellschaft registriert.",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637824796_bauckhof_brotbackmischung-schwarzbrot_500g.jpg,"Backmischungen, Backen","3,99 €",,,,https://www.vitalia-reformhaus.de/bauckhof-schwarzbrot-500-g.html
303,VITALIA GmbH,Bauckhof Wunderbrod Gold 600 g,"Die Skandinavier sind dafür bekannt, gutes Haferbrot zu backen; die Kombi aus Hafer und Saaten ist einfach perfekt. Holen Sie sich mit dem Bauck Hof Wunderbrod ein bisschen ""Hyggeligkeit"", Gemütlichkeit und diesen besonderen Hafer-Saaten Genuss in die eigene Küche.",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637827377_bauckhof_wunderbrod_gold_600g_neu.jpg,"Backmischungen, Backen","4,99 €",,,,https://www.vitalia-reformhaus.de/bauckhof-bio-wunderbrod-gold-600-g.html
303,VITALIA GmbH,Bauckhof Mühlenbrot 500 g,"Bauck Bio Mühlenbrot 7-SaatenUnser neues Haferbrot mit 7 Saaten schmeckt leicht würzig. Egal ob in der Schule oder auf der Arbeit, es ist das perfekte Körnerbrot für den Alltag. Schnell und einfach zubereitet, kann das glutenfreie Hefebrot ohne Backform im Ofen gebacken werden.",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637827445_bauckhof_krustenbrot_hafer_500g_1_1.jpg,"Backmischungen, Backen","3,99 €",,,,https://www.vitalia-reformhaus.de/bauckhof-bio-muehlenbrot-500-g.html
303,VITALIA GmbH,Bauckhof Krustenbrot 500 g,Backmischung für glutenfreies Brot auf Basis von Hafermehl. Jede Charge unserer glutenfreien Produkte analysieren wir direkt nach der Herstellung in unserem Labor auf Glutenfreiheit. Alle glutenfreien Produkte sind bei der Deutschen Zöliakie Gesellschaft registriert.,Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637827445_bauckhof_krustenbrot_hafer_500g_2.jpg,"Backmischungen, Backen","3,99 €",,,,https://www.vitalia-reformhaus.de/bauckhof-bio-krustenbrot-500-g.html
303,VITALIA GmbH,Brecht Brotgewürz gemahlen 30 g,Charakteristische Mischung für herzhafte Brote. 1-2 EL Brotgewürz auf 1 kg Vollkornmehl dosieren.,Gewürzmühle Brecht GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4008920020319_brecht_brotgew_rz_30g.jpg,"Backzutaten, Backen","3,49 €",,,,https://www.vitalia-reformhaus.de/brecht-brotgewurz-gemahlen-30-g.html
303,VITALIA GmbH,3 Pauly Mürbeteig Torteletts 150 g,"3 Pauly glutenfreie Mürbeteig TortelettsBelegt mit frischen Früchten, mit leckerem Tortenguss überzogen und verziert mit einem Sahnehäubchen - so lassen sich die glutenfreien Mürbeteig Torteletts von 3 PAULY ganz besonders gut genießen! Zaubern Sie Ihre eigenen Kreationen mit dem Belag Ihrer Wahl. Die Torteletts eignen sich zudem auch als Snack für zwischendurch. Durch die 3 Portionspackungen à zwei Torteletts bleiben die Tortenböden besonders lange frisch und knusprig.",Vitana Gesunde Ernährung GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4009680361896_3pauly_muerbteig-torteletts_150g.jpg,"Backzutaten, Backen","2,99 €",,,,https://www.vitalia-reformhaus.de/3-pauly-murbeteig-torteletts-150g.html
303,VITALIA GmbH,"Natura Ei-Ersatz Portionsbeutel 22,5 g","Wenn Sie auf Eier verzichten wollen, ist Natura Bio Ei-Ersatz die ideale vegane Alternative für das ganze Ei. Natura Bio Ei-Ersatz eignet sich für viele beliebte Rezepte, die traditionell mit Eiern zubereitet werden, wie Rührkuchen, Pfannkuchen, Waffeln, Nudeln, Gemüsegratins und Aufläufe. Für die Zubereitung von Rührei nicht geeignet.",Natura-Werk Gebr. Hiller GmbH &amp; Co. KG,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/400989011244_natura_ei-ersatz-portionsbeutel_22_5g.jpg,"Backzutaten, Backen","1,19 €",,,,https://www.vitalia-reformhaus.de/natura-ei-ersatz-portionsbeutel-22-5-g.html
303,VITALIA GmbH,Brecht Bourbon-Vanille gemahlen 15 g,"1 TL Vanille auf 200 g Zucker ergibt Vanillezucker, der für alle Süßspeisen verwendet werden kann. Ideal zum Verfeinern von geschlagener Sahne, allen süßen Speisen und Getränken sowie Kaffee und Likör. Gewinnung ausschließlich durch Vermahlen der ganzen Vanillestangen.",Gewürzmühle Brecht GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4008920156360_brecht_boubon-vanille_gemahlen_15g.jpg,"Backzutaten, Backen","19,99 €",,,,https://www.vitalia-reformhaus.de/brecht-bourbon-vanille-gemahlen-15-g.html
303,VITALIA GmbH,Rapunzel Kokosmilch,"Cremige Kokosmilch mit intensiv-ausgeprägtem Kokosnussaroma. Der besonders hohe Anteil an Kokosnusskern von 67% verleiht ihren Speisen einen exotisch frischen Kokosnussgeschmack. Besonders beliebt für die asiatische Küche. Ohne Zusatz von Emulgatoren und Stabilisatoren. Das Fruchtfleisch der Kokosnuss wird in heißem Wasser gewaschen bis es zerfällt. Danach wird die Masse in einer Schneckenpresse ausgepresst und die konzentrierte Milch gewonnen. Diese wird mit Wasser auf den gewünschten Fettgehalt von 19% verdünnt. Zum Schluss wird die Kokosmilch in Dosen abgefüllt und sterilisiert, um ein keimfreies Produkt zu gewährleisten.",Rapunzel Naturkost GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4006040538196_rapunzel_kokosmilch_200ml_2.jpg,"Backzutaten, Backen","1,69 €",,,,https://www.vitalia-reformhaus.de/kokosmilch.html
303,VITALIA GmbH,Lihn Kürbiskerne schalenlos,Die schalenlos gewachsenen Kürbiskerne aus dem steirischen Ölkürbis der Marke Lihn sind fein-nussig im Geschmack. Durch Rösten oder Backen entfalten die aus dem steirischem Ölkürbis stammenden Kerne ihr vollstes Aroma. Produkte der Marke Lihn werden besonders wertschonend verarbeitet.,ReformKontor GmbH &amp; Co.KG ,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4010155053178_lihn_kuerbiskerne_schalenlos_500g_1.jpg,"Backzutaten, Backen","6,99 €",,,,https://www.vitalia-reformhaus.de/lihn-kuerbiskerne-schalenlos.html
303,VITALIA GmbH,Vitaquell Kokosöl nativ,"Vitaquell natives Bio Kokosöl wird aus dem reinen, weißen Kokosnussfleisch schonend kaltgepresst. Danach erfolgt keine Raffination, d.h. Bleichung oder Desodorierung. Hierdurch bleibt der gute, exotische Geschmack und Geruch nach frischen Kokosnüssen erhalten. Selbstverständlich ist das Bio Kokosöl nicht gehärtet. Das Öl enthält überwiegend gesättigte Fettsäuren, insbesondere Laurinsäure. Daher ist Kokosöl bei Temperaturen unter 23 °C fest, schneeweiß und formt weiße Perlen. Es wird durch leichtes Erwärmen bzw. bei über 26 °C flüssig und erhält eine leicht neblige Farbe. Ideal für die exotische Küche als auch für regionale Spezialitäten. Sehr hitzestabil und damit gut zum Braten, Backen und Frittieren geeignet. Auch als aromatischer Brotaufstrich zu verwenden. Ebenso ist Vitaquell natives Bio Kokosöl ideal als Hautpflege und Massageöl zu verwenden.",Fauser Vitaquellwerk KG ,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/400324710180_vitaquell-kokos_l-im-glas-200g_1_1.jpg,"Backzutaten, Backen","3,99 €",,,,https://www.vitalia-reformhaus.de/vitaquell-bio-kokosoel-nativ.html
303,VITALIA GmbH,Rapunzel Kokosöl nativ HIH,"Kokosöl nativ zaubert einen Hauch Exotik in Ihre Küche. Rein und naturbelassen bringt es einen herrlichen Kokosgeschmack in alle Speisen. Das Fruchtfleisch der Kokosnuss wird kurz blanchiert, anschließend zerkleinert und getrocknet. Hieraus wird das pure Kokosöl gepresst. HIH - Hand in Hand - Bio.Fair.Rapunzel  Das HAND IN HAND-Programm ist das firmeneigene Fairhandels-Programm von Rapunzel. Es wurde Anfang der 90er Jahre gegründet und war das erste Fairhandels-Programm mit 100% biologisch erzeugten Produkten.Es verbindet ökologische, ökonomische und soziale Nachhaltigkeit wirkungsvoll in allen Bereichen. Heute tragen rund 90 Produkte das HAND IN HAND-Siegel, das Produzenten und Verbraucher gleichermaßen durch unsere garantiert hohen Standards absichert.",Rapunzel Naturkost GmbH ,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4006040216254_rapunzel_kokosoel-nativ_200g.jpg,"Backzutaten, Backen","3,79 €",,,,https://www.vitalia-reformhaus.de/rapunzel-bio-kokosoel-nativ-hih.html
303,VITALIA GmbH,Reformhaus Kürbiskerne schalenlos 200 g,"Ich stamme vom Ölkürbis Cucurbita Styriaca aus der Region Steiermark ab. Nach botanischen Gesetzen gehöre ich zu den größten Beeren der Welt. PS: Mein knusprig-nussiges Aroma kannst du durch Backen oder Rösten herauskitzeln. *Zink, Kupfer und Mangan tragen dazu bei, die Zellen vor oxidativem Stress zu schützen. Kupfer, Mangan und Magnesium tragen zu einem normalen Energiestoffwechsel bei. Um von diesen positiven gesundheitlichen Wirkungen zu profitieren, bitte eine Portion Reformhaus Kürbiskerne (30 g) täglich genießen.",ReformKontor GmbH &amp; Co.KG,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4010155053499_reformhaus_kuerbiskerne_schalenlos_200g_1.jpg,"Backzutaten, Backen","4,79 €",,,,https://www.vitalia-reformhaus.de/reformhaus-bio-kuerbiskerne-schalenlos-200-g.html
303,VITALIA GmbH,Bauckhof Schoko Kuchen Backmischung 425 g,"Ohne Verwendung von genmodifizierten Organismen oder genmodifizierten Rohmaterialien, ohne Verwendung von Konservierungsstoffen und Zusätzen. Rückstandsanalyse der einzelnen Zusätze. Bauckhof Kuchenbackmischungen gelingen immer, sind leicht und schnell zuzubereiten. Der Schokokuchen gelingt sowohl klassisch, als auch mit den verschiedensten Variationen und pfiffigen Ideen. Z.B. mit Obstbelag oder als Muffins. Für Bauckhof Kuchenbackmischungen werden ausschließlich Zutaten aus biologisch-dynamischem und kontrolliert biologischem Anbau verwendet. Zusatzstoffe, Produktionshilfsmittel oder Geschmacksverstärker kommen nicht in die Tüte. Deswegen schmecken die Kuchen wie bei Oma.",Bauck GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4015637824895_bauckhof_schoko_kuchen_backmischung_425g_1.jpg,"Backzutaten, Backen","4,99 €",,,,https://www.vitalia-reformhaus.de/bauckhof-bio-schoko-kuchen-backmischung-425-g.html
303,VITALIA GmbH,Rapunzel Sonnenblumenkerne 250 g,"Vielseitig verwendbare Ölsaat mit fein-nussigem Aroma und fester Konsistenz. Durch leichtes Anrösten in einer Pfanne entfaltet sich der intensive Geschmack. Leckere Knabberei, für süße und herzhafte Gerichte. HerstellungNach der Ernte werden die Sonnenblumenkerne getrocknet, geschält, gereinigt, sortiert und abgepackt.",<span>RAPUNZEL Naturkost GmbH</span>,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4006040005490_rapunzel_sonnenblumenkerne_250g.jpg,"Backzutaten, Backen","1,99 €",,,,https://www.vitalia-reformhaus.de/rapunzel-bio-sonnenblumenkerne-250-g.html
303,VITALIA GmbH,VITAM Sauerteig für Roggenbrote 15 g,"VITAM Original Sauerteig benötigen Sie zur Herstellung von Roggen- und Roggenmischbroten. Er ist ein Original-Sauerteig, aus biologischem Vollkorn-Roggenmehl und lebenden Sauerteigkulturen, der am Ende seiner 3-stufigen Reifung schonend getrocknet wurde. Für Roggenbrote unbedingt erforderlich zur Teigsäuerung und zum Aufschluss des Mehls.",VITAM Hefe-Produkt GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4011437040763_vitam_sauergteig_fuer_roggenbrote_15g_1.jpg,"Backzutaten, Backen","0,59 €",,,,https://www.vitalia-reformhaus.de/vitam-bio-sauerteig-fuer-roggenbrote-15-g.html
303,VITALIA GmbH,VITAM Instant Backhefe - ohne Vorteig 11 g,"Instant Backhefe ohne Vorteig VITAM Backhefe leistet Ihnen durch ihre garantierte Triebkraft auch für schwere Teige eine wertvolle Hilfe in der Vollkornbäckerei. Sie können sie für jeden Hefeteig anstelle von Frischhefe verwenden. Ein Beutel VITAM-Hefe entspricht hierbei einem Hefewürfel von 42 g. Neben dem Vorteil monatelanger Haltbarkeit „verzeiht“ Ihnen die VITAM Instant-Hefe ohne Vorteig auch mehr als eine Frischhefe (z.B. den Kontakt mit Salz), weshalb bei leichten Teigen auf das erste Gehen im Vorteig verzichtet werden kann.",VITAM Hefe-Produkt GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4011437040756_vitam_istant-backhefe-ohne-voteig_11g.jpg,"Backzutaten, Backen","0,59 €",,,,https://www.vitalia-reformhaus.de/vitam-instant-backhefe-ohne-vorteig-11-g.html
303,VITALIA GmbH,Reformhaus Kokosraspeln 250 g,"„ Knusper, knusper knäuschen, wer raspelt an meinem Häuschen? Mein exotisches Aroma erwächst in meiner Heimat, den Philippinen. Nach der Ernte werde ich hier von Hand geschält, gewaschen, fein zerkleinert und in traditionellen Öfen getrocknet.“ • Für aktiven Zellschutz• Mangan und Kupfer tragen zu einem normalen Energiestoffwechsel und zum Schutz der Zellen vor oxidativem Stress bei",ReformKontor GmbH &amp; Co.KG,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4010155071370_reformhaus_kokosraspeln_250g_1.jpg,"Backzutaten, Backen","3,49 €",,,,https://www.vitalia-reformhaus.de/reformhaus-bio-kokosraspeln-250-g.html
303,VITALIA GmbH,Natura Hausnatron 250 g,"Natura Hausnatron neutralisiert Säuren, wandelt sie in neutrale Salze und sprudelnde Kohlesäure um und wirkt mild alkalisch.",Natura-Werk Gebr. Hiller GmbH &amp; Co. KG,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/400989011627_natura_hausnatron_250g-n.jpg,"Backzutaten, Backen","2,99 €",,,,https://www.vitalia-reformhaus.de/natura-hausnatron-250-g.html
303,VITALIA GmbH,Rapunzel Kokosmehl 250 g,"Kokosmehl verleiht Ihren Speisen eine angenehm mild-süßliche Kokosnote. Kokosmehl ist reich an Ballaststoffen und eine Proteinquelle. Es ist zudem reich an Mineralstoffen wie Kalium und Magnesium. Kalium und Magnesium tragen zu einer normalen Muskelfunktion bei. Kokosmehl wird durch die sorgfältige Vermahlung von teilentöltem Fruchtfleisch der Kokosnuss gewonnen. Kokosfruchtfleisch entölt und sorgfältig vermahlen, abgepackt im Hause Rapunzel.",<span>Rapunzel Naturkost GmbH</span>,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4006040397618_rapunzel_kokosmehl_250g.jpg,"Backzutaten, Backen","2,99 €",,,,https://www.vitalia-reformhaus.de/rapunzel-bio-kokosmehl-250-g.html
303,VITALIA GmbH,Reformhaus Mandel Kerne blanchiert 200 g,"Reformhaus Mandelkerne in Bioqualität sind ein gesunder Knabberspaß und unterstützen das Immunsystem mit einem hohen Gehalt an Vitamin E, Kupfer, Zink, Kalium, Mangan und Magnesium. „Hola! Pure Lebenslust trifft auf mediterranen Flair in meiner Heimat Spanien. Ich in drei Worten: Mild, knackig & angenehm süß – So verzaubere ich Süßspeisen und Desserts in einen absoluten Hochgenuss.“",ReformKontor GmbH &amp; Co.KG ,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/4010155038908_reformhaus_mandel_kerne_blanchiert_200g_1_1.jpg,"Backzutaten, Backen","6,99 €",,,,https://www.vitalia-reformhaus.de/reformhaus-mandel-kerne-blanchiert-200-g.html
303,VITALIA GmbH,Herbaria Sissis Sünd 100 g,"Gewürzzucker für die Zubereitung von bayerischem Apfelstrudel. Passt auch sehr gut zu anderen Süßspeisen wie Bratäpfeln, Apfelkuchen oder Apfelschmarrn.",<span>HERBARIA Kräuterparadies GmbH,https://www.vitalia-reformhaus.de/media/catalog/product/cache/602fb115d7abc06e46e7d72b36efad3f/4/0/402126904112_herbaria_sissis_suend_100g_dose_1.jpg,"Backzutaten, Backen","11,49 €",,,,https://www.vitalia-reformhaus.de/herbaria-bio-sissis-suend-100-g.html
